Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_allow_single_entry,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor
2263,99.29,166.83,1.37876,2.967567,3.058295,14.767424,0,10.1902,121,true,5,110,1,1,3,0.7,3.8
2201,99.29,166.4,1.375207,2.962496,3.050412,14.729759,0,10.1902,121,true,5,110,1,1,3,0.7,3.9
1265,99.28,165.97,1.371653,2.957424,3.04253,14.661788,0,10.1902,121,true,5,110,1,1,3,0.7,4
1884,96.57,165.58,1.13411,2.372741,2.42324,10.829449,0,13.1723,146,true,5,106,0.9,0,3.8,0.7,2
1513,99.75,165.11,1.310397,2.862283,3.786058,16.875016,0,8.1227,126,true,5,110,1,1,2.4,0.9,3.9
1041,98.29,164.01,0.982096,2.298678,3.215882,12.984679,0,9.5286,167,true,5,106,0.9,1,2,0.4,3.1
2223,97.98,163.7,1.435965,2.889646,2.594295,13.663968,0,11.8591,114,true,5,110,1,0,3.8,0.4,1.6
1451,53.97,163.46,1.900698,2.228284,1.303405,7.746085,0,22.1057,86,true,10,84,0.8,1,2.8,0.3,3.8
2190,96.21,163.36,1.002209,2.166607,2.351857,8.159625,0,12.9948,163,true,5,120,1,0,2.6,0.7,3.7
1250,56.24,163.32,0.202882,1.49264,1.461477,4.966789,0,16.1107,805,false,1,118,0.5,0,1.6,0.8,2.3
200,90.92,163.06,1.14028,2.314364,1.993155,9.790337,0,15.3796,143,true,5,110,0.9,0,2.2,1,3.6
948,56.08,163.01,0.202497,1.491705,1.455576,4.955625,0,16.1453,805,false,1,118,0.5,0,3.2,0.8,2.8
2007,99.05,162.81,1.440796,2.910467,2.900588,13.423466,0,10.5539,113,true,5,110,1,0,2.8,0.7,3.5
1755,93.15,162.08,0.947836,2.152856,2.136849,11.628002,0,14.4857,171,true,5,102,0.9,1,3,0.4,2.5
1341,81.01,161.33,0.597519,3.137387,2.08114,11.201623,0,14.5539,270,false,1,80,0.6,0,3.2,0.8,1.5
2060,80.99,161.22,0.597111,3.13593,2.079721,11.192079,0,14.5539,270,false,1,80,0.6,0,3.2,0.8,1.8
1894,80.99,161.2,0.597037,3.135665,2.079463,11.182357,0,14.5539,270,false,1,80,0.6,0,1,0.8,2
1578,80.96,161.02,0.59637,3.13328,2.077141,11.171333,0,14.5539,270,false,1,80,0.6,0,2.8,0.8,2.3
887,80.96,161.02,0.59637,3.13328,2.077141,11.171333,0,14.5539,270,false,1,80,0.6,0,3.4,0.8,2.3
1370,80.95,160.96,0.596148,3.132485,2.076367,11.167656,0,14.5539,270,false,1,80,0.6,0,3.4,0.8,2.5
1724,81.37,160.66,0.595037,3.096842,2.072497,11.030348,0,14.5545,270,false,1,80,0.6,0,2.8,0.9,1.5
1372,80.88,160.56,0.594667,3.127186,2.071207,11.137541,0,14.5539,270,false,1,80,0.6,0,3.2,0.8,3.1
1988,81.34,160.47,0.594333,3.094362,2.070046,11.007963,0,14.5545,270,false,1,80,0.6,0,2.6,0.9,2.1
2090,81.31,160.29,0.593667,3.092013,2.067724,10.997054,0,14.5545,270,false,1,80,0.6,0,2.8,0.9,2.5
2136,80.81,160.12,0.593037,3.121357,2.065531,11.104957,0,14.5539,270,false,1,80,0.6,0,2.8,0.8,3.9
1407,80.81,160.12,0.593037,3.121357,2.065531,11.104957,0,14.5539,270,false,1,80,0.6,0,3.4,0.8,3.9
2099,81.27,160.05,0.592778,3.08888,2.064628,10.982487,0,14.5545,270,false,1,80,0.6,0,1.6,0.9,2.9
106,0.2,160.04,13.336667,6.343573,1.153275,1.268957,0,22.6545,12,true,16385,86,1,1,1.4,0.3,3.6
1828,81.27,160,0.592593,3.088228,2.063983,10.976789,0,14.5545,270,false,1,80,0.6,0,1.8,0.9,3
1664,81.27,160,0.592593,3.088228,2.063983,10.976789,0,14.5545,270,false,1,80,0.6,0,2.8,0.9,3
1997,81.22,159.69,0.591444,3.084182,2.059985,10.955287,0,14.5545,270,false,1,80,0.6,0,2.8,0.9,3.6
1563,92.59,158.55,0.927193,2.127747,2.09031,11.385931,0,14.4857,171,true,5,102,0.9,1,3,0.4,3.8
2049,92.85,158.33,0.931353,2.124423,2.104053,11.179285,0,14.3821,170,true,5,102,0.9,1,3.6,0.4,3.8
2195,92.53,158.23,0.925322,2.125471,2.086091,11.364909,0,14.4857,171,true,5,102,0.9,1,3,0.4,3.9
1704,80.97,158.22,0.586,3.024827,2.041022,10.823867,0,14.5553,270,false,1,80,0.6,0,2.6,1,3.5
2185,99.16,157.37,1.035329,2.434549,3.837357,17.584852,0,7.7744,152,true,5,102,1,1,2.4,0.2,2.3
1682,56.61,157.07,0.195361,1.479062,1.477611,4.914572,0,15.2976,804,false,1,118,0.5,0,2.4,0.6,3.8
2144,90.56,157.06,0.929349,2.099783,1.979332,11.221694,0,15.1825,169,true,5,102,0.9,1,3,0.5,2.3
2102,78.03,156.37,0.579148,3.035008,2.017157,11.197041,0,14.5534,270,false,1,80,0.6,0,1,0.7,2.1
1598,78.01,156.25,0.578704,3.033446,2.015609,11.189443,0,14.5534,270,false,1,80,0.6,0,3.2,0.7,2.3
1500,78.01,156.25,0.578704,3.033446,2.015609,11.189443,0,14.5534,270,false,1,80,0.6,0,3.2,0.7,2.2
2230,97.45,156.22,1.370351,2.803301,2.475753,13.066299,0,11.8591,114,true,5,110,1,0,2.8,0.4,3.5
1288,77.98,156.07,0.578037,3.031104,2.013287,11.178036,0,14.5534,270,false,1,80,0.6,0,3.2,0.7,2.7
2254,92.73,155.93,1.068014,2.209322,2.083233,10.087659,0,14.461,146,true,5,106,0.9,0,3.8,1,2.3
1857,49.07,155.47,0.194337,1.46286,1.221576,4.558397,0,18.35,800,false,1,120,0.5,0,3.2,0.8,1.7
2180,39.75,154.8,0.496154,1.491678,1.106267,3.662169,0,23.6356,312,true,5,120,0.8,1,1.4,0.8,3.6
1822,67.05,154.67,0.546537,1.508148,1.4173,5.282206,0,18.4475,283,true,5,120,0.8,1,4,0.7,2
2239,99.38,152.8,1.083688,2.458294,3.88903,16.482572,0,7.5458,141,true,5,104,1,1,2.4,0.5,3.8
1783,39.22,152.43,0.488558,1.484151,1.08933,3.609307,0,23.7306,312,true,5,120,0.8,1,1.4,0.8,3.3
2246,87.65,152.06,0.905119,2.012586,1.839806,10.541815,0,15.8857,168,true,5,102,0.9,1,3.8,0.7,1.5
2059,88.61,149.76,1.062128,2.366423,1.889001,11.566436,0,14.832,141,true,5,116,1,1,2.6,0.5,2.1
2065,87.19,149.62,0.885325,2.004094,1.812038,10.631422,0,15.8551,169,true,5,102,0.9,1,3,0.7,2.9
1916,87.03,149.1,0.8875,1.992875,1.803993,10.354183,0,15.8857,168,true,5,102,0.9,1,3.8,0.7,2.6
2292,99.61,148.97,1.111716,2.500806,3.35972,15.002288,0,8.4271,134,true,5,102,1,1,3,0.3,3.6
1865,85.51,148.53,1.076304,2.364037,1.757336,10.33957,0,15.8123,138,true,5,116,1,1,3.2,0.4,1.5
2339,92.94,147.8,1.660674,7.563055,1.988162,11.148503,0,11.6782,89,false,5,108,0.4,0,2.2,0.2,3.6
2208,92.94,147.8,1.660674,7.563055,1.988162,11.148503,0,11.6782,89,false,5,108,0.4,0,2.2,0.2,2.4
1728,92.94,147.8,1.660674,7.563055,1.988162,11.148503,0,11.6782,89,false,5,108,0.4,0,2.2,0.2,1.7
1456,92.94,147.8,1.660674,7.563055,1.988162,11.148503,0,11.6782,89,false,5,108,0.4,0,2.2,0.2,2.8
2338,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3.6,0.3,1.5
2329,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3.6,0.3,2.6
2036,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3,0.3,3.1
1927,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3.6,0.3,2.5
1762,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3.6,0.3,2.2
1761,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3.6,0.3,2.4
1586,92.83,147.21,1.654045,7.36997,1.980226,11.087253,0,11.689,89,false,5,108,0.4,0,3.6,0.3,2.3
2253,87.01,147.16,0.875952,1.986129,1.795291,10.284798,0,15.752,168,true,5,102,0.9,1,3.6,0.7,3.7
1946,87.01,147.15,0.875893,1.986062,1.795169,10.284181,0,15.752,168,true,5,102,0.9,1,3.6,0.7,3.8
2085,92.69,146.51,1.64618,7.153297,1.97081,10.641729,0,11.7019,89,false,5,108,0.4,0,2.8,0.4,4
2186,86.41,146.21,0.870298,1.97363,1.769026,10.160353,0,15.8857,168,true,5,102,0.9,1,3.8,0.7,3.8
2056,92.55,145.81,1.638315,6.949,1.961394,10.58187,0,11.7148,89,false,5,108,0.4,0,2,0.5,2
1575,92.55,145.81,1.638315,6.949,1.961394,10.58187,0,11.7148,89,false,5,108,0.4,0,2.2,0.5,2.8
1789,99.79,145.53,1.192869,2.492309,4.102904,13.279164,0,6.9264,122,true,5,104,1,0,3.8,0.7,2.5
2334,92.43,145.18,1.631236,6.774861,1.952919,10.522898,0,11.7265,89,false,5,108,0.4,0,1.4,0.6,2.1
2054,92.43,145.18,1.631236,6.774861,1.952919,10.522898,0,11.7265,89,false,5,108,0.4,0,2.2,0.6,2.8
1965,92.43,145.18,1.631236,6.774861,1.952919,10.522898,0,11.7265,89,false,5,108,0.4,0,1.4,0.6,3.6
1824,92.43,145.18,1.631236,6.774861,1.952919,10.522898,0,11.7265,89,false,5,108,0.4,0,2,0.6,2.9
1528,83.88,144.53,1.039784,2.314746,1.685678,10.060126,0,16.0406,139,true,5,116,1,1,3.4,0.3,2
1622,73.64,143.77,0.506232,3.842428,1.854618,16.051794,0,14.5356,284,false,1,80,0.6,1,1.2,0.3,1.7
2290,73.61,143.63,0.505739,3.799259,1.852812,15.818655,0,14.5356,284,false,1,80,0.6,1,1.2,0.6,2.7
2096,83.62,143.13,1.029712,2.30201,1.669349,9.967358,0,16.0406,139,true,5,116,1,1,3.4,0.3,2.2
2295,99.79,142.78,1.170328,2.46411,4.025374,13.039066,0,6.9264,122,true,5,104,1,0,3.8,0.7,3.7
1282,73.43,142.74,0.502606,3.726648,1.841331,15.76449,0,14.5356,284,false,1,80,0.6,1,1.2,0.8,1.6
1969,73.42,142.7,0.502465,3.725883,1.840815,15.727461,0,14.5356,284,false,1,80,0.6,1,1.2,0.8,2.2
991,73.4,142.61,0.502148,3.724164,1.839654,15.718641,0,14.5356,284,false,1,80,0.6,1,1.2,0.8,2.5
1918,83.5,142.45,1.02482,2.295825,1.661418,9.922647,0,16.0406,139,true,5,116,1,1,3.4,0.3,2.3
2299,88.02,142.36,1.009645,2.32749,1.835956,11.087392,0,14.5065,141,true,5,116,1,1,2.6,0.4,3.7
906,73.33,142.25,0.50088,3.707461,1.83501,15.636571,0,14.5356,284,false,1,80,0.6,1,1.2,0.8,3.6
2029,99.55,142.2,1.156098,2.459659,3.356148,13.168825,0,8.2461,123,true,5,104,1,0,3,0.4,1.7
2093,99.55,142.2,1.156098,2.459659,3.356148,13.168825,0,8.2461,123,true,5,104,1,0,3.8,0.4,1.6
1993,73.3,142.09,0.500317,3.682968,1.832946,15.653429,0,14.5356,284,false,1,80,0.6,1,1.2,1,2.2
1087,73.07,142,0.706468,1.781852,1.73977,7.972477,0,14.2289,201,true,5,110,0.8,1,2,0.6,3.8
1389,55.58,141.67,0.224873,1.559496,1.218667,5.68839,0,16.4807,630,false,1,120,0.6,0,1.2,0.8,2.2
1284,55.57,141.65,0.224841,1.559417,1.218285,5.687669,0,16.4835,630,false,1,120,0.6,0,1.2,0.8,2.3
1811,73.2,141.6,0.498592,3.664158,1.826625,15.558936,0,14.5356,284,false,1,80,0.6,1,1.2,1,3.8
2235,93.12,141.14,1.585843,6.930252,1.993503,10.740969,0,11.2301,89,false,5,108,0.4,1,3.2,0.4,1.5
1686,87.71,140.84,0.998865,2.313316,1.816353,10.948257,0,14.5065,141,true,5,116,1,1,2.6,0.4,4
1472,73.27,140.82,0.521556,2.681834,1.816563,10.756151,0,14.5528,270,false,1,80,0.6,0,2.4,0.6,2.6
1561,73,140.63,0.471913,3.684803,1.814112,16.204139,0,14.5343,298,false,1,80,0.6,1,1,0.3,4
1795,73.17,140.29,0.519593,2.675505,1.809727,10.713838,0,14.5528,270,false,1,80,0.6,0,2.4,0.6,3.6
2176,81.76,138.75,0.821006,1.876666,1.585533,9.779368,0,16.8964,169,true,5,102,0.9,1,3,1,3.5
1643,72.36,137.52,0.485936,3.335598,1.773994,14.447998,0,14.5375,283,false,1,80,0.6,1,1.6,1,2.2
1817,72.36,137.51,0.485901,3.335428,1.773865,14.44706,0,14.5375,283,false,1,80,0.6,1,1.6,1,2.3
1928,77.75,137.43,0.642196,1.663336,1.615303,7.090226,0,16.5767,214,true,5,100,0.8,0,3.8,0.7,3.6
2112,79.2,137.33,0.995145,2.153355,1.479212,9.389809,0,17.3689,138,true,5,116,1,1,3.4,0.8,1.7
1808,98.66,136.84,0.900263,2.076633,3.067474,15.046539,0,8.5588,152,true,5,102,1,1,2.4,0.9,3.9
1631,57.93,136.5,1.066406,1.709275,1.039525,5.022708,0,17.1019,128,true,10,94,0.8,1,1.2,0.9,1.6
1384,57.93,136.5,1.066406,1.709275,1.039525,5.022708,0,17.1019,128,true,10,94,0.8,1,1.2,0.9,2.1
1232,78.72,136.45,0.988768,2.01669,1.435862,8.376708,0,17.6912,138,true,5,116,1,0,2.8,0.7,1.5
1910,77.23,135.77,0.983841,2.04672,1.390089,8.543193,0,18.1691,138,true,5,116,1,0,4,0.4,1.5
1520,71.95,135.4,0.497794,2.767855,1.746646,11.982147,0,14.5509,272,false,1,80,0.6,1,3.8,0.3,3.1
1597,71.94,135.38,0.497721,2.749548,1.746388,11.973706,0,14.5509,272,false,1,80,0.6,1,3.8,0.5,1.5
1779,71.9,135.22,0.497132,2.776172,1.744324,12.073892,0,14.5498,272,false,1,80,0.6,1,3.6,0.6,2.2
908,77.09,134.75,0.976449,2.038856,1.379646,8.481265,0,18.1691,138,true,5,116,1,0,2.8,0.4,1.7
1715,71.81,134.72,0.495294,2.741018,1.737874,11.898707,0,14.5509,272,false,1,80,0.6,1,3.8,0.5,3
1856,71.69,134.29,0.344333,2.59831,1.732327,12.699534,0,14.5356,390,false,1,80,0.5,1,1.2,0.8,1.7
1433,71.69,134.26,0.344256,2.597953,1.73194,12.674672,0,14.5356,390,false,1,80,0.5,1,1.2,0.8,3.2
773,81.67,134.24,0.741657,1.83984,1.595057,9.144102,0,16.1177,181,true,5,100,0.9,1,3,0.4,3.8
1983,77.33,133.92,0.970435,1.979377,1.380619,8.200204,0,18.0626,138,true,5,116,1,0,2.8,0.8,1.5
1267,56.91,133.84,1.045625,1.685972,1.007604,4.912648,0,17.3256,128,true,10,94,0.8,1,1.2,1,1.7
1579,71.56,133.35,0.493889,2.538595,1.720201,10.305856,0,14.5523,270,false,1,80,0.6,0,2.4,0.5,1.8
752,77.24,133.28,0.965797,1.974697,1.374021,8.162994,0,18.0626,138,true,5,116,1,0,2.8,0.8,1.6
1447,64,133.13,0.350342,2.202946,1.424155,10.337511,0,17.3448,380,false,1,90,0.6,1,2.6,0.2,2
698,71.51,133.09,0.492926,2.535595,1.716847,10.278785,0,14.5523,270,false,1,80,0.6,0,3.6,0.5,2.5
1485,71.46,132.98,0.488897,2.664956,1.715428,11.576293,0,14.5523,272,false,1,80,0.6,1,4,0.7,3.8
1990,76.46,132.83,0.955612,2.024212,1.353061,8.368274,0,18.2581,139,true,5,116,1,0,4,0.3,2
1853,71.43,132.69,0.491444,2.53098,1.711687,10.245116,0,14.5523,270,false,1,80,0.6,0,2.4,0.5,3.1
1620,71.36,132.56,0.487353,2.665327,1.71001,11.575156,0,14.5523,272,false,1,80,0.6,1,4,0.4,3.7
2024,78.14,132.51,0.960217,1.987333,1.394402,8.147615,0,17.6912,138,true,5,116,1,0,2.8,0.7,2.1
1141,71.39,132.49,0.490704,2.528672,1.709107,10.231276,0,14.5523,270,false,1,80,0.6,0,3.6,0.5,3.6
1344,71.36,132.39,0.490333,2.527518,1.707817,10.222872,0,14.5523,270,false,1,80,0.6,0,2.4,0.5,3.7
692,71.36,132.35,0.490185,2.527057,1.707301,10.220105,0,14.5523,270,false,1,80,0.6,0,2.4,0.5,3.8
985,79.2,132.25,0.958333,2.005933,1.42434,8.176404,0,17.2802,138,true,5,116,1,0,1,0.6,2.6
1825,71.34,132.25,0.489815,2.525903,1.706011,10.208672,0,14.5523,270,false,1,80,0.6,0,2.4,0.5,4
1488,0.23,132.24,13.224,15.942373,3.605234,1.599262,0,6.5593,10,true,30,116,0.9,1,3.6,0.3,1.6
1972,76.33,131.85,0.948561,2.016655,1.343078,8.310777,0,18.2581,139,true,5,116,1,0,1,0.3,2.1
1048,63.79,131.73,0.346658,2.152998,1.409178,10.047057,0,17.3448,380,false,1,90,0.6,1,2.6,0.9,1.5
1327,71.5,131.27,0.361625,2.021636,1.693369,8.32635,0,14.5539,363,false,1,80,0.5,0,2.2,0.8,2.9
1695,76.91,130.96,0.948986,1.95773,1.350103,8.027484,0,18.0626,138,true,5,116,1,0,1,0.8,2
1731,70.96,130.71,0.480551,2.840727,1.686146,12.751488,0,14.5435,272,false,1,80,0.6,1,2.6,0.7,3.8
1421,70.88,130.33,0.479154,2.83978,1.681244,12.79287,0,14.5435,272,false,1,80,0.6,1,2.6,0.5,2
1503,70.85,130.19,0.47864,2.837804,1.679438,12.774566,0,14.5435,272,false,1,80,0.6,1,2.6,0.5,3.6
2224,76.98,129.87,0.934317,2.020429,1.347619,8.218201,0,17.918,139,true,5,116,1,0,2.2,0.2,2.8
1427,70.75,129.63,0.480111,2.492745,1.672214,10.199958,0,14.5509,270,false,1,80,0.6,0,2.8,0.3,1.6
1766,70.74,129.57,0.479889,2.492054,1.67144,10.194204,0,14.5509,270,false,1,80,0.6,0,1,0.3,1.7
1716,76.71,129.56,0.938841,1.947492,1.33567,7.945653,0,18.0626,138,true,5,116,1,0,2.8,0.8,2.2
1170,70.72,129.54,0.47625,2.793686,1.671053,12.640033,0,14.5435,272,false,1,80,0.6,1,2.6,1,3.5
2155,70.69,129.32,0.478963,2.489175,1.668215,10.165783,0,14.5509,270,false,1,80,0.6,0,3.6,0.3,2.3
1975,70.69,129.32,0.478963,2.489175,1.668215,10.165783,0,14.5509,270,false,1,80,0.6,0,2.6,0.3,2.2
2003,70.69,129.32,0.478963,2.489175,1.668215,10.165783,0,14.5509,270,false,1,80,0.6,0,3.6,0.3,2.2
1771,70.69,129.32,0.478963,2.489175,1.668215,10.165783,0,14.5509,270,false,1,80,0.6,0,3.2,0.3,2.3
1505,70.69,129.32,0.478963,2.489175,1.668215,10.165783,0,14.5509,270,false,1,80,0.6,0,2.8,0.3,2.2
1340,70.68,129.26,0.478741,2.488485,1.667441,10.161546,0,14.5509,270,false,1,80,0.6,0,3.2,0.3,2.4
1554,70.65,129.14,0.478296,2.487103,1.665893,10.153069,0,14.5509,270,false,1,80,0.6,0,3.2,0.3,2.7
1535,70.63,129.03,0.477889,2.485836,1.664474,10.145292,0,14.5509,270,false,1,80,0.6,0,3,0.3,2.8
1737,70.63,129.02,0.477852,2.485721,1.664345,10.144586,0,14.5509,270,false,1,80,0.6,0,2.8,0.3,2.9
455,75.95,128.85,0.926978,1.993523,1.312519,8.129066,0,18.2581,139,true,5,116,1,0,1,0.3,2.6
657,70.58,128.84,0.475424,2.863465,1.662023,12.898402,0,14.5422,271,false,1,80,0.6,1,2.4,0.8,2.5
1172,64.41,128.83,0.582941,1.611148,1.16084,5.490274,0,20.7501,221,true,5,120,0.9,1,3.6,0.3,1.6
1747,70.55,128.7,0.474908,2.861441,1.660217,12.879569,0,14.5422,271,false,1,80,0.6,1,2.4,0.8,3.8
1060,70.53,128.52,0.476,2.479963,1.657895,10.101698,0,14.5509,270,false,1,80,0.6,0,2.8,0.3,3.8
1718,70.5,128.47,0.474059,2.848755,1.65725,12.861954,0,14.5422,271,false,1,80,0.6,1,2.4,0.9,2.7
1976,74.3,128.18,0.928841,1.899635,1.26535,7.802538,0,18.8732,138,true,5,116,1,0,2.8,1,1.5
1228,77.5,128.11,0.928333,1.954549,1.348101,7.887947,0,17.6912,138,true,5,116,1,0,2.8,0.7,2.8
1806,70.37,127.81,0.46989,2.709147,1.648736,12.219244,0,14.5455,272,false,1,80,0.6,1,2.8,0.9,2.1
1268,70.32,127.64,0.334136,2.381236,1.646543,11.611652,0,14.5375,382,false,1,80,0.5,1,1.6,1,1.7
1797,70.33,127.53,0.472333,2.435987,1.645124,9.993417,0,14.5512,270,false,1,80,0.6,0,3.2,0.4,1.9
1890,70.3,127.49,0.468713,2.698961,1.644608,12.202465,0,14.5455,272,false,1,80,0.6,1,2.8,1,1.5
1583,66.17,127.42,0.286337,2.056025,1.470683,10.024444,0,16.0382,445,false,1,84,0.5,1,1.6,1,1.7
1441,70.29,127.35,0.471667,2.43396,1.642802,9.980736,0,14.5512,270,false,1,80,0.6,0,3.2,0.4,2.3
1776,70.25,127.25,0.467831,2.669509,1.641512,11.599237,0,14.5463,272,false,1,80,0.6,1,3,0.7,2.7
834,70.26,127.22,0.471185,2.432496,1.641125,9.97157,0,14.5512,270,false,1,80,0.6,0,3.2,0.4,2.6
1609,77.37,127.19,0.921667,1.947694,1.338419,7.833114,0,17.6912,138,true,5,116,1,0,2.8,0.7,3
1151,70.23,127.06,0.470593,2.430695,1.639061,9.960277,0,14.5512,270,false,1,80,0.6,0,2.8,0.4,2.8
1290,77.31,126.83,0.919058,1.945012,1.334631,7.810994,0,17.6912,138,true,5,116,1,0,2.6,0.7,3.1
1998,78.01,126.52,0.910216,2.079522,1.38077,8.776785,0,17.1425,139,true,5,116,1,1,3,0.7,3.7
576,74.84,125.85,0.911957,1.948451,1.260138,7.887807,0,18.5825,138,true,5,116,1,0,1,0.5,2.6
1527,50.93,125.66,0.156294,1.378631,1.246751,4.187112,0,14.3895,804,false,1,118,0.5,0,3,0.3,3.6
1973,75.8,124.79,0.904275,1.962069,1.27767,7.878682,0,18.1691,138,true,5,116,1,0,3,0.4,3.3
1576,76.94,124.19,0.899928,1.925341,1.30685,7.649556,0,17.6912,138,true,5,116,1,0,2.8,0.7,3.5
1556,69.51,123.82,0.339233,2.202253,1.597265,10.213039,0,14.5422,365,false,1,80,0.5,1,2.4,0.7,3.9
1548,69.52,123.76,0.325684,2.262213,1.596491,10.974224,0,14.5397,380,false,1,80,0.5,1,2,0.5,3
1871,75.29,123.53,0.888705,1.952502,1.258327,7.79953,0,18.2581,139,true,5,116,1,0,1,0.3,3.5
478,50.11,123.22,0.153259,1.366617,1.210294,4.067962,0,14.5741,804,false,1,118,0.5,0,2.8,0.4,2.5
1070,49.95,122.79,0.152724,1.365338,1.200998,4.052158,0,14.6356,804,false,1,118,0.5,0,2.8,0.4,3.7
837,75.16,122.53,0.881511,1.944791,1.248141,7.739614,0,18.2581,139,true,5,116,1,0,1,0.3,3.6
842,49.63,121.92,0.151642,1.362749,1.182427,4.02952,0,14.7602,804,false,1,118,0.5,0,2.8,0.4,2
1701,53.54,121.76,0.224649,1.542965,1.039085,5.291561,0,16.575,542,false,1,110,0.6,0,1.6,0.7,2.4
1459,74.24,121.72,0.882029,1.867569,1.220373,7.448509,0,18.577,138,true,5,116,1,0,3.4,0.9,2.9
2064,73.81,121.57,0.682978,1.707378,1.313986,8.010463,0,17.8507,178,true,5,100,0.9,1,3.8,0.7,2.9
2073,76.51,121.23,0.878478,1.903286,1.275702,7.458977,0,17.6912,138,true,5,116,1,0,2.8,0.7,4
2194,74.99,121.15,0.871583,1.934151,1.234084,7.652951,0,18.2581,139,true,5,116,1,0,1.2,0.3,3.9
1601,66.64,120.71,1.149619,1.644337,1.134066,4.559805,0,14.8305,105,true,6,118,1,0,1,0.6,2
1660,75.47,120.66,0.874348,1.882405,1.243918,7.416294,0,18.0626,138,true,5,116,1,0,1,0.8,3.6
1722,99.9,119.5,1.405882,4.118476,3.867314,14.635938,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.5
1902,75.27,119.28,0.864348,1.872312,1.229691,7.332087,0,18.0626,138,true,5,116,1,0,3.4,0.8,3.9
1334,71.23,117.09,1.207113,1.688765,1.135253,4.786859,0,14.5106,97,true,6,116,1,0,1,0.6,2.6
1866,68.16,116.4,0.431111,2.26825,1.501548,9.35154,0,14.5504,270,false,1,80,0.6,0,3.2,0.2,2.2
1907,68.11,116.1,0.43,2.264981,1.497678,9.329667,0,14.5504,270,false,1,80,0.6,0,2.2,0.2,2.9
1264,65.49,115.94,1.10419,1.618875,1.089252,4.372662,0,14.9297,105,true,6,118,1,0,1,0.6,2.6
2001,89.91,109.59,0.550704,3.175268,2.288847,14.758627,0,9.2026,199,false,1,80,0.7,0,3.2,0.8,1.5
2015,90.63,109.31,0.549296,3.145858,2.282999,14.501801,0,9.2029,199,false,1,80,0.7,0,1.8,0.9,2.1
1519,90.63,109.31,0.549296,3.145858,2.282999,14.501801,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,2.1
2110,90.45,108.29,0.544171,3.125834,2.261696,14.355199,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,3.9
2125,90.45,108.29,0.544171,3.125834,2.261696,14.355199,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,4
2152,88.56,107.03,1.845345,10.837316,1.832392,11.227017,0,9.7638,58,false,5,108,0.5,1,3.8,0.7,2.6
2268,88.54,106.95,1.843966,10.758212,1.831022,10.954668,0,9.7651,58,false,5,108,0.5,1,4,0.3,2.3
2181,88.45,106.59,1.837759,10.416078,1.824859,10.913719,0,9.771,58,false,5,108,0.5,1,4,0.7,3.8
2131,88.42,106.49,1.836034,10.324869,1.823147,10.901105,0,9.7726,58,false,5,108,0.5,1,4,0.8,1.5
2245,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.7
2242,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.6
2207,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.3
2098,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.8
2114,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.8
1829,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.4
1551,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.2
1434,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.1
2333,87.73,103.9,1.791379,9.76054,1.778805,11.339853,0,9.8152,58,false,5,108,0.5,1,3.6,0.3,2.2
1749,84.2,103.86,0.52191,2.977909,2.169173,14.622435,0,9.2022,199,false,1,80,0.7,0,2,0.7,2.1
1135,49.19,103.69,0.113945,1.382549,1.005333,4.937128,0,14.666,910,false,1,112,0.5,1,1.4,0.6,2.4
2055,84.15,103.61,0.520653,2.973148,2.163952,14.589816,0,9.2022,199,false,1,80,0.7,0,2.6,0.7,2.6
