Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
4696,86.92,48.03,0.889444,2.674686,2.059605,2.334446,0,4.4193,54,0,30,3,9,29,52,300,275,500,false,300,100,0,0.3,true,210,true,true,25,24,false,8,21,11,10,false
4720,86.93,48.03,0.889444,2.674686,2.059605,2.335218,0,4.4193,54,0,30,3,9,30,52,300,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,11,20,14,10,false
4683,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.3,true,210,true,true,25,24,false,11,20,10,10,false
4816,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,11,20,9,10,false
4517,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,10,22,11,10,false
4519,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,11,22,11,10,false
4667,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,180,true,true,25,24,false,11,19,15,30,true
4657,86.92,48.03,0.889444,2.674686,2.059605,2.334446,0,4.4193,54,0,30,3,9,30,50,300,275,500,false,250,100,1,0.2,true,210,true,true,25,24,false,11,20,8,10,true
4643,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,350,200,1,0.4,true,210,true,true,25,24,false,8,21,11,10,false
4638,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.4,true,210,true,true,25,24,false,11,19,15,10,false
4419,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,19,15,30,true
4483,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,8,21,11,10,false
4461,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.4,true,210,true,true,25,24,false,8,21,11,10,false
3879,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,20,8,10,true
3677,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.3,true,210,true,true,25,24,false,8,21,11,10,false
3653,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,20,14,10,false
3759,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.3,true,210,true,true,25,24,false,11,20,8,10,true
2997,86.93,48.03,0.889444,2.674686,2.059605,2.336175,0,4.4193,54,0,30,3,9,30,54,300,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,8,21,11,10,false
5147,83.29,48.21,0.892778,2.67454,2.17358,2.257575,0,4.1836,54,0,30,2,9,29,52,300,275,750,false,300,100,0,0.4,true,210,true,true,25,24,false,9,22,12,10,false
4852,83.29,48.21,0.892778,2.67454,2.17358,2.257575,0,4.1836,54,0,30,2,9,29,52,300,275,750,false,300,200,0,0.5,true,210,true,true,25,24,false,9,22,12,10,false
4326,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.3,true,180,true,true,29,22,false,9,22,12,10,false
4432,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,200,1,0.3,true,180,true,true,29,22,false,9,22,11,10,true
4368,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.5,true,180,true,true,29,22,false,9,22,11,10,false
4250,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,8,18,8,10,false
4108,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,29,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,10,20,14,10,false
4083,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,9,22,11,40,true
4066,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,400,100,1,0.5,true,180,true,true,29,22,false,9,22,12,10,false
4056,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,180,true,true,29,22,false,11,19,10,10,false
4046,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,11,20,15,30,true
4017,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,9,22,11,40,false
4133,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,9,22,12,10,false
4055,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,10,22,9,20,false
4019,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,180,true,true,29,22,false,9,22,11,10,false
4129,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,10,20,14,20,false
4039,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.2,true,180,true,true,29,22,false,9,22,12,10,false
4130,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,12,20,11,10,false
4048,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,11,22,11,10,false
4061,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,0,0.5,true,180,true,true,29,22,false,10,20,14,20,false
4051,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,0,0.4,true,180,true,true,29,22,false,9,22,11,10,false
4169,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,350,150,1,0.5,true,180,true,true,29,22,false,10,22,12,10,false
4123,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.2,true,180,true,true,29,22,false,9,21,11,10,false
4058,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,29,22,false,9,22,12,10,false
4047,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.4,true,180,true,true,29,22,false,9,22,8,10,false
4036,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,180,true,true,29,22,false,9,22,12,10,false
4052,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,11,20,14,10,true
4033,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,10,19,14,10,false
4054,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,10,20,14,10,false
3992,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,180,true,true,29,22,false,9,22,8,10,false
3976,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,10,22,11,10,false
3811,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,350,150,1,0.5,true,180,true,true,29,22,false,9,22,12,10,false
3878,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,10,20,14,40,false
3853,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,350,100,1,0.3,true,180,true,true,29,22,false,9,22,11,10,false
3960,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,350,150,1,0.2,true,180,true,true,29,22,false,9,21,11,10,false
3903,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,9,22,11,40,false
3955,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.2,true,180,true,true,29,22,false,10,20,14,10,false
3652,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,400,100,1,0.3,true,180,true,true,29,22,false,9,22,12,10,false
3596,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,29,22,false,10,20,14,20,false
3796,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,250,100,0,0.3,true,180,true,true,29,22,false,9,22,11,10,false
3669,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.2,true,180,true,true,29,22,false,10,20,14,10,false
3667,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.2,true,180,true,true,29,22,false,9,22,11,10,false
3382,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,180,true,true,29,22,false,11,20,10,10,false
3440,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,250,200,1,0.2,true,180,true,true,29,22,false,9,22,12,10,false
3415,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,180,true,true,29,22,false,11,19,8,10,true
3368,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.2,true,180,true,true,29,22,false,9,22,11,10,false
3314,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,11,20,10,10,false
3252,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.4,true,180,true,true,29,22,false,9,22,11,10,false
3176,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,350,150,1,0.2,true,180,true,true,29,22,false,9,22,12,10,false
2940,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,9,22,12,10,false
3076,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,9,22,11,10,false
2689,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,10,20,14,10,false
2864,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,29,22,false,9,22,11,10,false
2825,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,180,true,true,29,22,false,9,22,11,10,false
2058,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,11,19,15,30,true
1792,80.19,48.22,0.892963,2.673724,1.918822,2.25482,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,9,22,11,10,false
5154,85.03,47.94,0.887778,2.672715,1.90996,2.350991,0,4.758,54,0,30,3,9,29,54,300,275,500,false,300,150,1,0.2,true,180,true,true,29,22,false,9,22,11,10,true
5196,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,30,54,300,275,500,false,300,150,1,0.5,true,210,true,true,25,24,false,11,20,8,10,true
5257,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,400,200,1,0.2,true,210,true,true,25,24,false,11,20,14,10,false
5202,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,11,20,10,10,false
5286,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,200,1,0.4,true,210,true,true,25,24,false,11,20,14,10,false
5255,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,30,54,300,275,500,false,400,100,1,0.5,true,210,true,true,25,24,false,8,21,11,10,false
5182,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,20,14,10,false
5080,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,20,8,10,true
5026,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,19,11,10,false
5042,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,8,21,11,10,false
4931,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,20,14,10,false
4976,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,8,21,11,10,false
4205,86.93,48,0.888889,2.672474,2.055675,2.346693,0,4.425,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,19,15,10,true
4281,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,25,25,false,8,21,11,30,false
4091,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,8,21,11,40,false
4014,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,8,21,15,30,true
3861,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.3,true,180,true,true,25,25,false,8,21,15,30,true
3899,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,25,25,false,8,21,15,30,true
3721,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,180,true,true,25,25,false,8,21,15,30,true
3404,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,25,25,false,8,21,15,30,true
3389,80.2,48.18,0.892222,2.672336,1.91723,2.260696,0,4.7395,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,25,25,false,8,21,11,40,false
5498,86.94,48,0.888889,2.671891,2.055675,2.348002,0,4.425,54,0,30,3,9,29,54,300,275,500,false,350,200,1,0.4,true,210,true,true,25,24,false,11,20,8,10,true
5087,86.94,48,0.888889,2.671891,2.055675,2.348002,0,4.425,54,0,30,3,9,29,54,300,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,20,8,10,true
4687,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.5,true,210,true,true,25,24,false,9,22,12,10,false
4601,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,25,24,false,11,20,14,10,false
4050,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,400,100,1,0.3,true,210,true,true,25,24,false,11,19,15,30,true
4070,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,210,true,true,25,24,false,11,20,14,10,false
3969,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,210,true,true,25,24,false,11,19,8,10,true
3944,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,150,1,0.2,true,210,true,true,25,24,false,11,19,15,30,false
3927,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,350,150,1,0.2,true,210,true,true,25,24,false,11,19,15,30,true
3686,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,210,true,true,25,24,false,11,19,15,30,false
3344,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,100,1,0.2,true,210,true,true,25,24,false,11,19,15,30,true
3042,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,210,true,true,25,24,false,11,19,15,30,true
2731,83.26,48.18,0.892222,2.671756,2.169293,2.259336,0,4.1892,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,25,24,false,11,19,15,30,true
4570,83.89,47.92,0.887407,2.671434,1.909163,2.348427,0,4.758,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,180,true,true,29,22,false,11,19,11,20,false
4616,83.89,47.92,0.887407,2.671434,1.909163,2.348427,0,4.758,54,0,30,3,8,29,54,300,275,500,false,300,150,0,0.4,true,180,true,true,29,22,false,9,22,11,30,false
4439,83.89,47.92,0.887407,2.671434,1.909163,2.348427,0,4.758,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,180,true,true,29,22,false,12,21,11,30,false
4443,83.89,47.92,0.887407,2.671434,1.909163,2.348427,0,4.758,54,0,30,3,8,29,54,300,275,500,false,300,150,0,0.2,true,180,true,true,29,22,false,9,22,11,30,false
3918,83.89,47.92,0.887407,2.671434,1.909163,2.348427,0,4.758,54,0,30,3,8,29,54,300,275,500,false,300,150,1,0.2,true,180,true,true,29,22,false,11,20,8,10,true
3654,79.96,47.93,0.887593,2.662504,1.907282,2.241571,0,4.7395,54,0,30,2,8,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,9,22,12,10,false
3426,79.96,47.93,0.887593,2.662504,1.907282,2.241571,0,4.7395,54,0,30,2,8,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,29,22,false,9,22,11,10,false
2747,79.96,47.93,0.887593,2.662504,1.907282,2.241571,0,4.7395,54,0,30,2,8,30,54,300,275,750,false,300,150,1,0.4,true,180,true,true,29,22,false,9,22,11,10,false
4581,79.93,47.91,0.887222,2.661811,1.906486,2.23896,0,4.7395,54,0,30,2,8,29,54,300,275,750,false,300,100,1,0.5,true,180,true,true,29,22,false,9,22,11,40,false
5031,83.06,47.89,0.886852,2.660541,2.156236,2.245775,0,4.1893,54,0,30,2,8,30,54,300,275,750,false,300,150,0,0.4,true,210,true,true,25,24,false,11,20,8,10,true
5045,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.2,true,210,true,true,25,25,false,8,21,11,10,false
4952,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,12,21,11,20,false
4924,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.5,true,180,true,true,25,25,false,11,20,14,10,false
4850,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,8,21,11,10,false
4681,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,180,true,true,25,25,false,8,22,15,30,true
4805,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,180,true,true,25,25,false,8,21,12,30,true
4744,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.2,true,180,true,true,25,25,false,8,21,15,30,true
4680,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,8,21,15,10,false
4679,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,12,21,11,10,false
4673,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,25,25,false,8,22,12,10,false
4655,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,25,25,false,8,21,12,10,false
4551,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.2,true,180,true,true,25,25,false,11,21,14,10,false
4501,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.3,true,210,true,true,25,25,false,11,21,14,10,false
4639,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,180,true,true,25,25,false,8,21,11,40,false
4651,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,25,25,false,8,21,10,10,false
4583,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.3,true,180,true,true,25,25,false,8,22,11,10,false
4456,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,350,150,1,0.2,true,180,true,true,25,25,false,8,21,14,10,true
4429,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,25,25,false,11,19,15,30,true
4396,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,180,true,true,25,25,false,11,21,10,20,false
4434,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,8,22,12,10,false
4350,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,25,25,false,8,22,11,10,false
4344,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.5,true,180,true,true,25,25,false,8,21,15,30,true
4481,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,25,25,false,9,22,12,10,false
4406,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.2,true,180,true,true,25,25,false,8,21,11,40,false
4436,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,25,25,false,10,22,14,10,false
4234,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,350,150,0,0.2,true,180,true,true,25,25,false,8,21,11,40,false
4298,83.48,47.94,0.887778,2.657676,1.90996,2.257664,0,4.7338,54,0,30,3,9,30,54,300,275,750,false,350,150,1,0.2,true,180,true,true,25,25,false,10,22,14,10,false
