Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
6813,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,12,21,12,40,true
6856,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,10,21,12,40,true
6823,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,29,48,225,250,650,true,250,100,0,0.4,false,210,true,true,20,27,false,12,21,12,40,true
6615,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,11,20,12,40,false
6403,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,10,29,48,225,250,700,true,250,100,0,0.4,false,210,true,true,20,27,false,12,21,12,40,true
6250,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,9,21,12,40,false
6341,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,29,50,225,250,650,true,250,100,1,0.4,false,200,true,true,20,27,false,12,21,12,40,true
6133,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,29,48,225,250,650,true,250,100,1,0.4,false,200,true,true,20,27,false,12,21,12,40,true
6008,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.5,false,200,true,true,20,27,false,12,21,12,40,true
5678,99.29,85.64,0.892083,2.256455,2.841407,9.822995,0,5.4943,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.3,false,200,true,true,20,27,false,11,19,12,40,true
7143,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,10,29,48,225,250,650,true,250,100,1,0.3,false,210,true,true,20,27,false,10,19,14,40,false
7010,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,28,52,225,250,750,true,250,100,1,0.2,false,200,true,true,20,27,false,10,18,14,40,false
6786,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,29,48,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,10,19,14,40,false
6782,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,29,52,225,250,650,true,250,100,0,0.3,false,200,true,true,20,27,false,10,19,14,40,true
6679,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,28,52,225,250,650,true,250,100,1,0.3,false,210,true,true,20,27,false,10,19,14,40,false
6695,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,10,29,48,225,250,800,true,250,100,0,0.5,false,200,true,true,20,27,false,10,20,14,40,false
6398,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,29,48,225,250,650,true,250,100,1,0.4,false,200,true,true,20,27,false,10,22,14,40,false
6421,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,10,19,14,40,false
6180,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,12,21,14,40,false
5824,99.26,85.54,0.891042,2.255541,2.824034,9.812625,0,5.5216,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.3,false,200,true,true,20,27,false,11,22,14,40,false
4556,97.95,83.95,0.902688,2.255421,2.458992,9.038713,0,6.1427,93,1,30,3,9,30,50,200,275,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,19,13,40,true
7209,99.28,85.58,0.891458,2.254471,2.833775,9.816096,0,5.5052,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.3,false,200,true,true,20,27,false,12,21,11,40,true
6295,99.28,85.58,0.891458,2.254471,2.833775,9.816096,0,5.5052,96,1,30,3,9,28,50,225,250,650,true,250,100,1,0.2,false,210,true,true,20,27,false,11,19,11,40,false
5681,99.87,90.95,1.010556,2.25431,3.719836,7.721328,0,4.5287,90,1,30,3,9,28,50,300,325,500,true,250,150,1,0.5,false,200,true,true,20,27,false,11,22,14,40,false
4724,99.87,90.95,1.010556,2.25431,3.719836,7.721328,0,4.5287,90,1,30,3,9,28,50,300,325,500,true,250,150,1,0.5,false,200,true,true,20,27,false,10,19,14,40,false
7074,99.51,83.82,0.846667,2.252915,2.988235,9.40852,0,5.117,99,1,30,3,9,28,48,200,325,650,true,250,100,0,0.4,false,210,true,true,20,27,false,10,22,12,40,false
6619,99.51,83.82,0.846667,2.252915,2.988235,9.40852,0,5.117,99,1,30,3,9,28,48,200,325,650,true,250,100,1,0.2,false,200,true,true,20,27,false,11,22,12,40,false
6386,99.51,83.82,0.846667,2.252915,2.988235,9.40852,0,5.117,99,1,30,3,9,28,48,200,325,650,true,250,100,1,0.2,false,200,true,true,20,27,false,10,19,12,40,false
6206,99.51,83.82,0.846667,2.252915,2.988235,9.40852,0,5.117,99,1,30,3,9,28,48,200,325,650,true,250,100,1,0.2,false,200,true,true,20,27,false,10,22,12,40,false
3792,86.26,53.07,0.931053,2.251061,1.708628,7.165306,0,5.6448,57,1,30,4,10,26,44,200,350,600,true,250,200,1,0.2,true,180,true,true,24,22,false,9,19,12,40,false
3484,86.26,53.07,0.931053,2.251061,1.708628,7.37276,0,5.6448,57,1,30,4,10,26,44,200,350,600,true,250,200,1,0.2,true,210,true,true,20,25,false,11,19,12,40,false
3634,86.26,53.07,0.931053,2.251061,1.708628,7.165306,0,5.6448,57,1,30,4,10,26,44,200,350,600,true,250,200,1,0.2,true,180,true,true,24,22,false,9,21,12,40,true
2986,86.26,53.07,0.931053,2.251061,1.708628,7.37276,0,5.6448,57,1,30,4,10,26,44,200,350,600,true,250,200,1,0.2,true,210,true,true,20,25,false,10,20,12,40,false
6121,99.8,83.22,0.956552,2.24955,3.395349,6.582761,0,4.447,87,1,30,3,9,29,44,275,325,750,true,250,200,0,0.3,false,200,true,true,20,27,false,10,19,14,40,false
5557,99.8,83.22,0.956552,2.24955,3.395349,6.582761,0,4.447,87,1,30,3,9,27,50,275,325,750,true,250,200,1,0.3,false,210,true,true,20,27,false,10,19,14,40,false
6348,99.46,83.64,0.844848,2.249104,2.956522,9.389411,0,5.1608,99,1,30,3,9,28,48,200,325,650,true,250,100,1,0.2,false,200,true,true,20,27,false,10,22,14,40,false
5762,99.86,90.4,1.004444,2.246725,3.697342,7.768227,0,4.5217,90,1,30,3,9,27,52,300,275,700,true,250,150,1,0.5,false,210,true,true,20,27,false,8,18,14,40,false
5724,99.86,90.4,1.004444,2.246725,3.697342,7.768227,0,4.5217,90,1,30,3,9,28,52,300,275,700,true,250,150,1,0.5,false,210,true,true,20,27,false,10,22,14,40,false
5614,99.86,90.4,1.004444,2.246725,3.697342,7.768227,0,4.5217,90,1,30,3,9,28,52,300,275,700,true,250,150,1,0.5,false,210,true,true,20,27,false,10,19,14,40,false
2484,99.86,90.4,1.004444,2.246725,3.697342,7.768227,0,4.5217,90,1,30,3,9,28,52,300,275,700,true,250,150,1,0.5,false,200,true,true,20,27,false,10,19,14,40,false
5661,99.86,90.46,1.005111,2.246521,3.699796,7.773075,0,4.5217,90,1,30,3,9,28,52,300,275,700,true,250,150,1,0.5,false,210,true,true,20,27,false,11,19,11,40,true
5692,99.86,90.46,1.005111,2.246521,3.699796,7.773075,0,4.5217,90,1,30,3,9,28,52,300,275,700,true,250,150,1,0.5,false,200,true,true,20,27,false,11,20,11,40,false
5520,99.86,90.46,1.005111,2.246521,3.699796,7.773075,0,4.5217,90,1,30,3,10,28,52,300,275,700,true,250,150,1,0.5,false,200,true,true,20,27,false,10,20,11,40,true
5299,99.86,90.46,1.005111,2.246521,3.699796,7.773075,0,4.5217,90,1,30,3,10,28,52,300,275,700,true,250,150,1,0.5,false,200,true,true,20,27,false,11,20,11,40,true
5574,99.79,83.01,0.954138,2.246396,3.386781,6.534254,0,4.4368,87,1,30,3,9,27,44,275,350,750,true,250,200,1,0.3,false,200,true,true,20,27,false,10,19,14,40,false
5598,99.86,90.37,1.038736,2.246311,3.696115,8.004014,0,4.5038,87,1,30,3,9,28,50,300,325,500,true,250,150,1,0.5,false,200,true,true,20,28,false,12,21,12,40,true
5341,99.54,79.05,1.013462,2.245863,3.046243,6.63592,0,4.7413,78,1,30,3,10,28,52,300,350,600,true,250,200,0,0.3,false,200,true,true,20,29,false,9,21,14,40,false
5172,99.54,79.05,1.013462,2.245863,3.046243,6.63592,0,4.7413,78,1,30,3,9,28,52,300,350,600,true,250,200,0,0.3,false,200,true,true,20,29,false,9,21,14,40,true
4614,98.15,79.04,0.975802,2.245117,2.491803,6.638232,0,5.655,81,1,30,4,10,26,52,300,350,600,true,250,200,0,0.3,false,200,true,false,25,25,false,8,21,11,40,true
3757,95.36,67.68,0.9024,2.241607,2.144487,9.463658,0,5.9892,75,1,30,3,9,28,48,225,250,650,true,250,100,1,0.2,false,180,true,true,23,29,false,12,21,12,40,false
6344,99.86,89.9,0.998889,2.239829,3.676892,7.725523,0,4.5259,90,1,30,3,9,28,52,300,275,650,true,250,150,0,0.5,false,200,true,true,20,27,false,10,19,14,40,false
5448,99.86,89.9,0.998889,2.239829,3.676892,7.725523,0,4.5259,90,1,30,3,9,28,52,300,275,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,19,14,40,false
5330,99.86,89.9,0.998889,2.239829,3.676892,7.725523,0,4.5259,90,1,30,3,9,27,52,300,275,650,true,250,150,0,0.4,false,200,true,true,20,27,false,10,22,14,40,false
4806,99.86,89.9,0.998889,2.239829,3.676892,7.725523,0,4.5259,90,1,30,3,9,28,52,300,275,650,true,250,150,0,0.4,false,200,true,true,20,27,false,10,18,14,40,false
5570,99.78,82.45,0.947701,2.237988,3.363933,6.63327,0,4.4537,87,1,30,3,9,29,44,275,275,750,true,250,200,1,0.3,false,210,true,true,20,27,false,10,20,13,40,true
5200,99.78,82.45,0.947701,2.237988,3.363933,6.63327,0,4.4537,87,1,30,3,9,29,44,275,275,750,true,250,200,1,0.3,false,210,true,true,20,27,false,11,19,13,40,true
4784,99.78,82.45,0.947701,2.237988,3.363933,6.63327,0,4.4537,87,1,30,3,9,29,44,275,275,750,true,250,200,1,0.3,false,210,true,true,20,27,false,10,19,13,40,true
6248,99.85,89.53,0.994778,2.234726,3.661759,7.58604,0,4.5365,90,1,30,3,9,28,52,300,325,550,true,250,150,0,0.4,false,210,true,true,20,27,false,12,21,12,40,true
5798,99.85,89.52,0.994667,2.234588,3.66135,7.691203,0,4.53,90,1,30,3,9,28,52,300,275,600,true,250,150,1,0.4,false,200,true,true,20,27,false,11,20,13,40,true
5733,99.85,89.52,0.994667,2.234588,3.66135,7.691127,0,4.53,90,1,30,3,9,28,52,300,275,600,true,250,150,0,0.5,false,200,true,true,20,27,false,12,21,12,40,true
5314,99.85,89.52,0.994667,2.234588,3.66135,7.691203,0,4.53,90,1,30,3,9,28,52,300,275,600,true,250,150,1,0.4,false,200,true,true,20,27,false,10,19,13,40,true
4767,99.85,89.52,0.994667,2.234588,3.66135,7.691127,0,4.53,90,1,30,3,9,28,52,300,275,600,true,250,150,1,0.4,false,200,true,true,20,27,false,12,21,12,40,true
7108,99.15,84.08,0.875833,2.234111,2.775834,9.821474,0,5.5216,96,1,30,3,10,28,54,225,250,650,true,250,100,1,0.4,false,210,true,true,20,27,false,10,19,14,40,false
4542,98.46,92.67,1.029667,2.233626,2.564905,6.152745,0,6.7535,90,1,30,4,10,27,48,275,350,550,true,300,200,0,0.3,false,200,true,true,20,25,false,10,21,15,40,false
5109,98.46,92.6,1.028889,2.232694,2.562967,5.905543,0,6.6565,90,1,30,4,10,26,44,275,325,750,true,300,200,0,0.3,false,200,true,true,20,26,false,11,19,10,40,true
3790,98.46,92.6,1.028889,2.232694,2.562967,5.905543,0,6.6565,90,1,30,4,10,26,44,275,325,750,true,300,200,0,0.3,false,200,true,true,20,26,false,10,22,10,40,true
5283,97.69,82.34,0.885376,2.23245,2.41608,8.975219,0,6.1383,93,1,30,3,9,30,50,200,250,700,true,250,150,1,0.4,false,210,true,true,20,27,false,12,21,12,40,true
5790,99.85,89.33,0.992556,2.231968,3.653579,7.568125,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,9,20,13,40,true
5703,99.85,89.33,0.992556,2.231968,3.653579,7.568053,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,19,12,40,true
5748,99.85,89.33,0.992556,2.231968,3.653579,7.568053,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.2,false,200,true,true,20,27,false,12,21,12,40,true
5529,99.85,89.33,0.992556,2.231968,3.653579,7.568125,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,8,19,13,40,true
5355,99.85,89.33,0.992556,2.231968,3.653579,7.568125,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,0,0.3,false,200,true,true,20,27,false,10,19,13,40,true
5278,99.85,89.33,0.992556,2.231968,3.653579,7.568053,0,4.5281,90,1,30,3,9,29,48,300,325,650,true,250,150,1,0.4,false,200,true,true,20,27,false,9,21,12,40,true
5184,99.85,89.33,0.992556,2.231968,3.653579,7.568125,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,9,20,13,40,true
5139,99.85,89.33,0.992556,2.231968,3.653579,7.568125,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,19,13,40,true
4484,99.85,89.33,0.992556,2.231968,3.653579,7.568053,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,12,21,12,40,true
4280,99.25,111.89,1.165521,2.231319,2.857252,5.361965,0,7.1917,96,1,30,5,9,29,54,300,325,550,true,300,200,0,0.3,false,200,true,true,20,25,false,10,21,8,40,true
5689,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,22,14,40,false
5647,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,0,0.3,false,200,true,true,20,27,false,10,19,14,40,false
5255,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,19,14,40,false
5421,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,12,21,14,40,false
5317,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,22,14,40,false
5160,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,19,14,40,false
5208,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,10,29,48,300,325,650,true,250,150,1,0.5,false,210,true,true,20,27,false,10,20,14,40,false
4594,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,22,14,40,false
4130,99.85,89.21,0.991222,2.230313,3.648671,7.558507,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,8,18,14,40,false
5791,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,8,22,11,40,true
5809,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,19,11,40,true
5759,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.4,false,210,true,true,20,27,false,11,19,11,40,true
5460,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,20,11,40,true
5443,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,10,21,11,40,true
5383,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,29,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,20,11,40,true
4948,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,20,11,40,false
4493,99.85,89.27,0.991889,2.230123,3.651125,7.562979,0,4.5281,90,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,27,false,11,19,11,40,true
5547,99.85,89.18,0.990889,2.229899,3.647444,7.650475,0,4.5319,90,1,30,3,9,30,50,300,275,750,true,250,150,0,0.4,false,200,true,true,20,27,false,10,19,14,40,false
5829,97.64,82.25,0.884409,2.229447,2.407082,8.964915,0,6.1545,93,1,30,3,9,30,50,200,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,11,20,11,40,false
5300,97.55,82.15,0.883333,2.228503,2.393648,8.95566,0,6.1816,93,1,30,3,9,30,50,200,250,700,true,250,150,1,0.4,false,210,true,true,20,27,false,10,19,14,40,false
4956,97.55,82.15,0.883333,2.228503,2.393648,8.95566,0,6.1816,93,1,30,3,9,30,50,200,250,700,true,250,150,1,0.5,false,200,true,true,20,27,false,10,19,14,40,false
4572,97.55,82.15,0.883333,2.228503,2.393648,8.95566,0,6.1816,93,1,30,3,9,28,50,200,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,19,14,40,false
4283,97.55,82.15,0.883333,2.228503,2.393648,8.95566,0,6.1816,93,1,30,3,9,30,50,200,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,22,14,40,false
3926,97.55,82.15,0.883333,2.228503,2.393648,8.95566,0,6.1816,93,1,30,3,9,30,50,200,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,19,14,40,false
5634,99.85,88.94,0.988222,2.225575,3.637628,7.515151,0,4.524,90,1,30,3,9,28,52,300,350,600,true,250,150,1,0.4,false,200,true,true,20,27,false,11,19,11,40,true
4830,99.85,88.94,0.988222,2.225575,3.637628,7.515151,0,4.524,90,1,30,3,9,28,52,300,350,600,true,250,150,0,0.4,false,200,true,true,20,27,false,11,19,11,40,true
5890,93.8,77.94,1.0825,2.225472,2.024942,6.486396,0,7.2335,72,1,30,2,9,26,50,300,325,650,true,300,200,0,0.3,false,200,true,true,20,28,false,11,22,11,40,false
5524,99.84,88.83,1.021034,2.225072,3.633129,7.85361,0,4.5115,87,1,30,3,9,29,52,300,325,550,true,250,150,1,0.5,false,210,true,true,20,28,false,12,21,12,40,true
4164,0.98,20.63,1.146111,2.223606,0.925527,6.331647,0,4.4007,18,1,30,3,9,28,50,275,275,550,true,250,100,1,0.3,true,220,true,false,29,30,false,8,21,14,40,false
5229,99.69,81.6,0.906667,2.223022,3.192488,6.808764,0,4.6424,90,1,30,4,10,26,44,275,350,500,true,250,150,1,0.2,false,210,true,true,20,30,false,11,20,8,40,false
5074,98.66,82.43,0.947471,2.222816,3.612182,5.605207,0,4.0105,87,1,30,3,9,27,44,275,275,700,true,400,150,1,0.3,false,210,true,true,20,27,false,8,18,14,40,false
3370,98.66,82.43,0.947471,2.222816,3.612182,5.605207,0,4.0105,87,1,30,3,9,27,44,275,275,700,true,400,150,1,0.3,false,210,true,true,20,27,false,10,19,14,40,false
5516,99.84,88.63,1.018736,2.222314,3.624949,7.83404,0,4.5032,87,1,30,3,9,29,52,300,325,650,true,250,150,1,0.5,false,200,true,true,20,28,false,12,21,12,40,true
5246,99.84,88.63,1.018736,2.222314,3.624949,7.834119,0,4.5032,87,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,28,false,9,20,13,40,true
5128,99.84,88.63,1.018736,2.222314,3.624949,7.83404,0,4.5032,87,1,30,3,9,26,50,300,325,650,true,250,150,1,0.3,false,200,true,true,20,28,false,12,21,12,40,true
4629,99.84,88.63,1.018736,2.222314,3.624949,7.83404,0,4.5032,87,1,30,3,9,26,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,28,false,12,21,12,40,true
5541,99.84,88.61,0.984556,2.222038,3.624131,7.494461,0,4.5342,90,1,30,3,9,29,52,300,325,800,true,250,150,1,0.5,false,210,true,true,20,27,false,10,20,12,40,true
5620,99.84,88.61,0.984556,2.222038,3.624131,7.494461,0,4.5342,90,1,30,3,9,29,48,300,325,800,true,250,150,1,0.5,false,200,true,true,20,27,false,12,21,12,40,true
5315,99.84,88.61,0.984556,2.222038,3.624131,7.494461,0,4.5342,90,1,30,3,9,29,52,300,325,800,true,250,150,1,0.5,false,210,true,true,20,27,false,12,21,12,40,true
5221,99.84,88.61,0.984556,2.222038,3.624131,7.494461,0,4.5342,90,1,30,3,9,29,52,300,325,750,true,250,150,1,0.5,false,200,true,true,20,27,false,12,21,12,40,true
5477,99.84,88.51,1.017356,2.220659,3.620041,7.824068,0,4.5032,87,1,30,3,9,28,50,300,325,650,true,250,150,1,0.5,false,200,true,true,20,28,false,9,22,14,40,false
5217,99.84,88.57,1.018046,2.220477,3.622495,7.828728,0,4.5032,87,1,30,3,9,28,50,300,325,650,true,250,150,0,0.3,false,200,true,true,20,28,false,11,22,11,40,false
6027,99.84,88.55,0.983889,2.220201,3.621677,7.489396,0,4.5342,90,1,30,3,9,28,50,300,325,750,true,250,150,0,0.4,false,210,true,true,20,27,false,10,20,11,40,true
5822,99.87,88.34,0.981556,2.218315,3.832538,7.668296,0,4.2743,90,1,30,3,9,28,50,300,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,12,21,12,40,true
5693,99.88,91.29,0.950938,2.218175,3.967405,7.549024,0,4.2233,96,1,30,3,9,26,44,275,350,500,true,250,150,1,0.5,false,210,true,true,20,27,false,12,21,12,40,true
5593,99.88,91.29,0.950938,2.218175,3.967405,7.549024,0,4.2233,96,1,30,3,9,26,44,275,350,500,true,250,150,1,0.5,false,210,true,true,20,27,false,11,19,12,40,true
3889,25.61,37.07,1.029722,2.217406,1.243125,9.312615,0,5.5464,36,1,30,4,10,26,44,200,350,550,true,250,200,0,0.3,true,180,true,true,23,30,false,12,20,14,40,false
6395,72.58,44.07,0.667727,2.217067,1.704176,2.449343,0,4.8964,66,1,30,3,9,28,48,225,250,650,false,250,100,0,0.5,false,200,true,true,20,27,false,10,18,14,40,false
5723,99.87,88.21,0.980111,2.216522,3.826898,7.657727,0,4.2743,90,1,30,3,9,28,52,300,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,19,14,40,false
5405,99.87,88.21,0.980111,2.216522,3.826898,7.657727,0,4.2743,90,1,30,3,9,28,50,300,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,19,14,40,false
5084,99.87,88.21,0.980111,2.216522,3.826898,7.657727,0,4.2743,90,1,30,3,9,28,50,300,250,700,true,250,150,1,0.5,false,210,true,true,20,27,false,10,19,14,40,false
4243,99.87,88.21,0.980111,2.216522,3.826898,7.657727,0,4.2743,90,1,30,3,9,28,50,300,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,10,22,14,40,false
6847,72.57,44.05,0.667424,2.216515,1.703403,2.448263,0,4.8964,66,1,30,3,9,28,48,225,250,650,false,250,100,1,0.4,false,200,true,true,20,27,false,11,19,13,40,true
5553,99.87,88.28,0.980889,2.216481,3.829935,7.663094,0,4.2743,90,1,30,3,9,28,50,300,250,700,true,250,150,1,0.4,false,200,true,true,20,27,false,11,20,11,40,false
4206,85.5,51.56,0.904561,2.215464,1.660013,7.204091,0,5.6552,57,1,30,4,10,26,44,200,350,550,true,250,200,0,0.4,true,210,true,true,20,25,false,9,21,12,40,true
3680,85.51,51.58,0.904912,2.215077,1.660657,7.006552,0,5.655,57,1,30,4,10,26,44,200,350,550,true,250,200,0,0.4,true,180,true,true,24,22,false,12,21,11,40,true
3557,85.51,51.58,0.904912,2.215077,1.660657,7.210649,0,5.655,57,1,30,4,10,26,44,200,350,550,true,250,200,0,0.4,true,210,true,true,20,26,false,9,22,11,40,true
5606,99.44,77.06,0.987949,2.213352,2.969557,6.600674,0,4.7278,78,1,30,3,9,28,52,300,275,650,true,250,200,0,0.4,false,210,true,true,20,29,false,11,22,11,40,false
5573,99.83,87.97,1.011149,2.213212,3.597955,7.851744,0,4.4977,87,1,30,3,9,28,52,300,300,700,true,250,150,0,0.4,false,200,true,true,20,28,false,10,19,14,40,false
5924,99.83,87.91,1.01046,2.212384,3.595501,7.757052,0,4.5092,87,1,30,3,9,29,52,300,325,750,true,250,150,1,0.5,false,200,true,true,20,28,false,12,21,12,40,true
5367,99.83,87.85,1.00977,2.210555,3.593047,7.75175,0,4.5092,87,1,30,3,9,28,48,300,325,750,true,250,150,1,0.4,false,200,true,true,20,28,false,11,22,11,40,false
6753,98.75,82.47,0.859062,2.21048,2.635666,9.248633,0,5.7408,96,1,30,3,9,28,52,225,325,650,true,250,100,1,0.5,false,200,true,true,20,27,false,10,19,14,40,false
5668,98.77,82.5,0.859375,2.209323,2.644231,9.251047,0,5.7242,96,1,30,3,9,28,52,225,325,650,true,250,100,1,0.5,false,200,true,true,20,27,false,12,21,11,40,true
7023,99.7,90.31,0.912222,2.204615,3.233441,8.065025,0,5.2707,99,1,30,3,10,27,54,275,325,550,true,250,100,1,0.2,false,210,true,true,20,27,false,10,19,9,40,true
5519,99.76,80.3,0.922989,2.203357,3.369702,6.536643,0,4.3334,87,1,30,3,10,26,50,275,250,550,true,300,200,0,0.3,false,200,true,true,20,27,false,12,21,12,40,true
5571,99.11,109.42,1.139792,2.20255,2.794178,5.727393,0,7.2248,96,1,30,5,9,29,54,300,325,550,true,300,200,0,0.3,false,200,true,true,20,25,false,10,20,12,40,false
5162,99.69,90.23,0.911414,2.202105,3.22711,8.028263,0,5.2764,99,1,30,3,9,27,48,275,325,550,true,250,100,1,0.2,false,210,true,true,20,27,false,12,21,10,40,false
4538,99.69,90.23,0.911414,2.202105,3.22711,8.028263,0,5.2764,99,1,30,3,9,27,48,275,325,550,true,250,100,1,0.2,false,210,true,true,20,27,false,11,22,10,40,false
