Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,UseVSA,RNDelta,L_percentile,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,UseTrailing,TrailMode,TrailATRPeriod,TrailATRMult,TrailStepUSD,TrailStartRR,UsePyramid,MaxAdds,AddSpacingUSD,AddSizeFactor,CooldownSec
1139,EURUSD,20,3,6,1,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1140,EURUSD,30,4,8,2,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1141,EURUSD,40,5,10,2,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1142,EURUSD,50,5,12,3,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1143,EURUSD,60,6,14,3,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1144,EURUSD,70,7,16,4,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1145,EURUSD,20,3,6,1,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1146,EURUSD,30,4,8,2,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1147,EURUSD,40,5,10,2,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1148,EURUSD,50,5,12,3,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1149,EURUSD,60,6,14,3,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1150,EURUSD,70,7,16,4,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1151,EURUSD,20,3,6,1,0.00014,0.5,true,true,false,0.00028,130,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1152,EURUSD,30,4,8,2,0.00014,0.5,true,true,false,0.00028,130,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1153,EURUSD,40,5,10,2,0.00014,0.5,true,true,false,0.00028,130,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1154,EURUSD,50,5,12,3,0.00014,0.5,true,true,false,0.00028,130,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1155,EURUSD,60,6,14,3,0.00014,0.5,true,true,false,0.00028,130,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1156,EURUSD,70,7,16,4,0.00014,0.5,true,true,false,0.00028,130,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1157,EURUSD,20,3,6,1,0.00014,0.5,false,true,true,0.00028,140,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1158,EURUSD,30,4,8,2,0.00014,0.5,false,true,true,0.00028,140,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1159,EURUSD,40,5,10,2,0.00014,0.5,false,true,true,0.00028,140,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1160,EURUSD,50,5,12,3,0.00014,0.5,false,true,true,0.00028,140,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1161,EURUSD,60,6,14,3,0.00014,0.5,false,true,true,0.00028,140,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1162,EURUSD,70,7,16,4,0.00014,0.5,false,true,true,0.00028,140,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1163,EURUSD,20,3,6,1,0.00014,0.5,false,false,false,0.00028,110,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1164,EURUSD,30,4,8,2,0.00014,0.5,false,false,false,0.00028,110,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1165,EURUSD,40,5,10,2,0.00014,0.5,false,false,false,0.00028,110,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1166,EURUSD,50,5,12,3,0.00014,0.5,false,false,false,0.00028,110,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1167,EURUSD,60,6,14,3,0.00014,0.5,false,false,false,0.00028,110,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1168,EURUSD,70,7,16,4,0.00014,0.5,false,false,false,0.00028,110,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1169,EURUSD,20,3,6,1,0.00014,0.5,true,false,false,0.00028,120,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1170,EURUSD,30,4,8,2,0.00014,0.5,true,false,false,0.00028,120,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1171,EURUSD,40,5,10,2,0.00014,0.5,true,false,false,0.00028,120,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1172,EURUSD,50,5,12,3,0.00014,0.5,true,false,false,0.00028,120,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1173,EURUSD,60,6,14,3,0.00014,0.5,true,false,false,0.00028,120,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1174,EURUSD,70,7,16,4,0.00014,0.5,true,false,false,0.00028,120,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1175,EURUSD,20,3,6,1,0.00014,0.5,true,true,false,0.00028,130,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1176,EURUSD,30,4,8,2,0.00014,0.5,true,true,false,0.00028,130,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1177,EURUSD,40,5,10,2,0.00014,0.5,true,true,false,0.00028,130,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1178,EURUSD,50,5,12,3,0.00014,0.5,true,true,false,0.00028,130,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1179,EURUSD,60,6,14,3,0.00014,0.5,true,true,false,0.00028,130,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1180,EURUSD,70,7,16,4,0.00014,0.5,true,true,false,0.00028,130,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1181,EURUSD,20,3,6,1,0.00014,0.5,false,true,true,0.00028,140,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1182,EURUSD,30,4,8,2,0.00014,0.5,false,true,true,0.00028,140,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1183,EURUSD,40,5,10,2,0.00014,0.5,false,true,true,0.00028,140,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1184,EURUSD,50,5,12,3,0.00014,0.5,false,true,true,0.00028,140,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1185,EURUSD,60,6,14,3,0.00014,0.5,false,true,true,0.00028,140,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1186,EURUSD,70,7,16,4,0.00014,0.5,false,true,true,0.00028,140,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1187,EURUSD,20,3,6,1,0.00014,0.5,false,false,false,0.00028,110,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1188,EURUSD,30,4,8,2,0.00014,0.5,false,false,false,0.00028,110,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1189,EURUSD,40,5,10,2,0.00014,0.5,false,false,false,0.00028,110,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1190,EURUSD,50,5,12,3,0.00014,0.5,false,false,false,0.00028,110,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1191,EURUSD,60,6,14,3,0.00014,0.5,false,false,false,0.00028,110,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1192,EURUSD,70,7,16,4,0.00014,0.5,false,false,false,0.00028,110,0.45,0.0077,1.5,3,0.8,35,120,0.8,0.0005,3,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1193,EURUSD,20,3,6,1,0.00014,0.5,true,false,false,0.00028,120,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1194,EURUSD,30,4,8,2,0.00014,0.5,true,false,false,0.00028,120,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1195,EURUSD,40,5,10,2,0.00014,0.5,true,false,false,0.00028,120,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1196,EURUSD,50,5,12,3,0.00014,0.5,true,false,false,0.00028,120,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1197,EURUSD,60,6,14,3,0.00014,0.5,true,false,false,0.00028,120,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1198,EURUSD,70,7,16,4,0.00014,0.5,true,false,false,0.00028,120,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1199,EURUSD,20,3,6,1,0.00014,0.5,true,true,false,0.00028,130,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1200,EURUSD,30,4,8,2,0.00014,0.5,true,true,false,0.00028,130,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1201,EURUSD,40,5,10,2,0.00014,0.5,true,true,false,0.00028,130,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1202,EURUSD,50,5,12,3,0.00014,0.5,true,true,false,0.00028,130,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1203,EURUSD,60,6,14,3,0.00014,0.5,true,true,false,0.00028,130,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1204,EURUSD,70,7,16,4,0.00014,0.5,true,true,false,0.00028,130,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1205,EURUSD,20,3,6,1,0.00014,0.5,false,true,true,0.00028,140,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1206,EURUSD,30,4,8,2,0.00014,0.5,false,true,true,0.00028,140,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1207,EURUSD,40,5,10,2,0.00014,0.5,false,true,true,0.00028,140,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1208,EURUSD,50,5,12,3,0.00014,0.5,false,true,true,0.00028,140,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1209,EURUSD,60,6,14,3,0.00014,0.5,false,true,true,0.00028,140,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1210,EURUSD,70,7,16,4,0.00014,0.5,false,true,true,0.00028,140,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1211,EURUSD,20,3,6,1,0.00014,0.5,false,false,false,0.00028,110,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1212,EURUSD,30,4,8,2,0.00014,0.5,false,false,false,0.00028,110,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1213,EURUSD,40,5,10,2,0.00014,0.5,false,false,false,0.00028,110,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1214,EURUSD,50,5,12,3,0.00014,0.5,false,false,false,0.00028,110,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1215,EURUSD,60,6,14,3,0.00014,0.5,false,false,false,0.00028,110,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1216,EURUSD,70,7,16,4,0.00014,0.5,false,false,false,0.00028,110,0.6,0.0077,1.8,3.5,0.9,30,150,0.9,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1217,EURUSD,20,3,6,1,0.00014,0.5,true,false,false,0.00028,120,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1218,EURUSD,30,4,8,2,0.00014,0.5,true,false,false,0.00028,120,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1219,EURUSD,40,5,10,2,0.00014,0.5,true,false,false,0.00028,120,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1220,EURUSD,50,5,12,3,0.00014,0.5,true,false,false,0.00028,120,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1221,EURUSD,60,6,14,3,0.00014,0.5,true,false,false,0.00028,120,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1222,EURUSD,70,7,16,4,0.00014,0.5,true,false,false,0.00028,120,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1223,EURUSD,20,3,6,1,0.00014,0.5,true,true,false,0.00028,130,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1224,EURUSD,30,4,8,2,0.00014,0.5,true,true,false,0.00028,130,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1225,EURUSD,40,5,10,2,0.00014,0.5,true,true,false,0.00028,130,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1226,EURUSD,50,5,12,3,0.00014,0.5,true,true,false,0.00028,130,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1227,EURUSD,60,6,14,3,0.00014,0.5,true,true,false,0.00028,130,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1228,EURUSD,70,7,16,4,0.00014,0.5,true,true,false,0.00028,130,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1229,EURUSD,20,3,6,1,0.00014,0.5,false,true,true,0.00028,140,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1230,EURUSD,30,4,8,2,0.00014,0.5,false,true,true,0.00028,140,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1231,EURUSD,40,5,10,2,0.00014,0.5,false,true,true,0.00028,140,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1232,EURUSD,50,5,12,3,0.00014,0.5,false,true,true,0.00028,140,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1233,EURUSD,60,6,14,3,0.00014,0.5,false,true,true,0.00028,140,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1234,EURUSD,70,7,16,4,0.00014,0.5,false,true,true,0.00028,140,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1235,EURUSD,20,3,6,1,0.00014,0.5,false,false,false,0.00028,110,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1236,EURUSD,30,4,8,2,0.00014,0.5,false,false,false,0.00028,110,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1237,EURUSD,40,5,10,2,0.00014,0.5,false,false,false,0.00028,110,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1238,EURUSD,50,5,12,3,0.00014,0.5,false,false,false,0.00028,110,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1239,EURUSD,60,6,14,3,0.00014,0.5,false,false,false,0.00028,110,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1240,EURUSD,70,7,16,4,0.00014,0.5,false,false,false,0.00028,110,0.8,0.0077,2.2,4,1,25,180,1,0.0005,2,true,0.00028571,2400,false,0,0,0,0,0,false,0,0,0,0
1241,EURUSD,20,3,6,1,0.00014,0.5,true,false,false,0.00028,120,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1242,EURUSD,30,4,8,2,0.00014,0.5,true,false,false,0.00028,120,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1243,EURUSD,40,5,10,2,0.00014,0.5,true,false,false,0.00028,120,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1244,EURUSD,50,5,12,3,0.00014,0.5,true,false,false,0.00028,120,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1245,EURUSD,60,6,14,3,0.00014,0.5,true,false,false,0.00028,120,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1246,EURUSD,70,7,16,4,0.00014,0.5,true,false,false,0.00028,120,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1247,EURUSD,20,3,6,1,0.00014,0.5,true,true,false,0.00028,130,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1248,EURUSD,30,4,8,2,0.00014,0.5,true,true,false,0.00028,130,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1249,EURUSD,40,5,10,2,0.00014,0.5,true,true,false,0.00028,130,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1250,EURUSD,50,5,12,3,0.00014,0.5,true,true,false,0.00028,130,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1251,EURUSD,60,6,14,3,0.00014,0.5,true,true,false,0.00028,130,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1252,EURUSD,70,7,16,4,0.00014,0.5,true,true,false,0.00028,130,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1253,EURUSD,20,3,6,1,0.00014,0.5,false,true,true,0.00028,140,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1254,EURUSD,30,4,8,2,0.00014,0.5,false,true,true,0.00028,140,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1255,EURUSD,40,5,10,2,0.00014,0.5,false,true,true,0.00028,140,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1256,EURUSD,50,5,12,3,0.00014,0.5,false,true,true,0.00028,140,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1257,EURUSD,60,6,14,3,0.00014,0.5,false,true,true,0.00028,140,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1258,EURUSD,70,7,16,4,0.00014,0.5,false,true,true,0.00028,140,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1259,EURUSD,20,3,6,1,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1260,EURUSD,30,4,8,2,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1261,EURUSD,40,5,10,2,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1262,EURUSD,50,5,12,3,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1263,EURUSD,60,6,14,3,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1264,EURUSD,70,7,16,4,0.00014,0.5,false,false,false,0.00028,110,0.25,0.0077,0.9,2.2,0.6,45,60,0.6,0.0005,4,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1265,EURUSD,20,3,6,1,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
1266,EURUSD,30,4,8,2,0.00014,0.5,true,false,false,0.00028,120,0.35,0.0077,1.2,2.5,0.7,40,90,0.7,0.0005,3,true,0.00035714,3600,false,0,0,0,0,0,false,0,0,0,0
